"record_id","coffee_type","milk_type","flavor_additions","packaging_type","serving_size","texture_level","bitterness_level","sugar_pct","foam_thickness","caffeine_strength","price","discount_pct","aftertaste","aroma_strength","satisfaction","churn_rate","record_timestamp","buy_again"
6967,"Robusta","Plant-based","Hazelnut","Plastic","Large","Smooth",0.784657227590238,0.477930151089831,0.341449415342343,0.608414145236981,4.99,6.63944402337074,0.772517768001565,0.859484261523719,4.15833047283869,0.622670047156858,2024-07-22,"No"
6968,"Arabica","Whole",NA,"Paper","Medium","Smooth",0.363643373863592,0.648835485840846,0.494200314513884,0.71166772900425,6.49,7.35738786752336,1.04461856516055,0.606901357004429,5.82578403780786,0.306358235370598,2024-10-24,"Yes"
6969,"Arabica","Plant-based","Hazelnut","Plastic","Small","Creamy",0.353193509513028,0.621507001658483,0.372401676496064,0.226461089690699,6.99,7.89318834175356,1.06339594690549,0.328274558205494,6.04001905726051,NA,2024-11-06,"Yes"
6970,"Arabica","Whole","None","Paper","Small","Creamy",0.488046266862834,0.484515069154269,0.616341623805911,0.933767467505044,6.49,7.93707894906402,0.913625770730101,0.0282089827928813,6.32973143878004,0.225352634666435,2024-10-23,"Yes"
6971,"Robusta","Whole","None","Paper","Large","Thin",0.82382535777009,0.326384616251615,0.709023293787343,0.664524366133094,4.99,6.40896771010011,0.390484224486497,0.605403380427353,NA,NA,2024-07-12,NA
6972,"Arabica","Whole","Vanilla","Glass","Small","Creamy",0.432407613631091,0.6457934016251,0.726970947594652,0.332339334521909,6.99,7.95072343572974,0.988188715859427,0.445804606215582,6.2364021933853,0.074381974536173,2024-11-11,NA
6973,"Arabica","Skim","None","Plastic","Small","Smooth",0.377155407585219,0.697590993582363,0.406460646622627,0.752557457983444,5.49,9.56273039989173,0.900839295970581,0.784821228332798,7.06229119233779,0.248425879648208,2024-08-20,NA
6974,"Arabica","Skim","None","Sustainable","Large","Creamy",NA,0.581174378411087,0.586050774684156,0.695925396565684,4.49,6.83256712043658,1.12847266006223,0.429041406204094,6.83043315660999,0.276548186481863,2024-06-02,"Yes"
6975,"Arabica","Skim","Vanilla","Glass","Large","Creamy",0.375316116280471,0.627143801210536,0.485532668077083,0.671953503502282,3,5.28097871690989,1.01175939335249,0.892029348659486,4.94457602345269,0.461277017373822,2024-02-22,NA
6976,"Robusta","Skim","Mocha","Glass","Medium","Smooth",0.96628522582392,0.524780240429181,0.518731844859157,0.558601226382054,3.75,6.70139582687989,0.404507912913221,0.548770144471421,3.45436863842071,0.792618031091909,2024-04-27,"No"
6977,"Blend","Plant-based","Mocha","Plastic","Medium","Creamy",0.546040877085556,0.564468804620462,0.332099233070188,0.571267349475365,6.49,7.36767420265824,1.1053273290395,0.856595203233879,5.2350727654528,0.495675932553478,2024-10-28,"No"
6978,"Blend","Whole","Mocha","Glass","Large","Thin",0.448096250646437,0.61660246207446,0.680237951398625,0.552962235909227,6.49,7.51861137920059,0.37123593696949,0.164572336160942,4.8948908480673,0.525967468416646,2024-10-03,NA
6979,"Robusta","Plant-based","None","Glass","Small","Smooth",0.691336365791351,0.571220506881166,0.118838005089336,0.802739233364691,4.99,6.77237457269803,0.614607256728423,0.535529087462416,4.76679589623415,0.48605924730443,2024-07-23,"No"
6980,"Robusta","Plant-based","Hazelnut","Paper","Small","Creamy",0.673010957899658,0.506110083686903,0.209454636941106,0.679444853674689,3,6.21642904914916,0.895016950011171,0.430717878648485,4.56959496644594,0.680459702995636,2024-02-22,"Yes"
6981,"Arabica","Skim","Mocha","Sustainable","Large","Smooth",0.383384399181996,0.532811522715474,0.527920515191796,0.613731930765688,3.99,5.99948767246678,0.465344203960313,0.404631242379082,4.92728694923784,0.597194102594887,2024-05-13,"No"
6981,"Arabica","Skim","Mocha","Sustainable","Large","Smooth",0.383384399181996,NA,0.527920515191796,0.613731930765688,3.99,5.99948767246678,0.465344203960313,0.404631242379082,4.92728694923784,0.597194102594887,2024-05-11,"No"
6982,"Blend","Whole","Hazelnut","Sustainable","Medium","Smooth",0.794003957450124,0.230575147463346,0.594025917389268,0.402256643301887,5.99,7.76893177512102,0.708103232306613,0.481373262645601,3.86539297226284,0.618235854684745,2024-09-22,"No"
6983,"Arabica","Skim","Hazelnut","Paper","Large","Smooth",0.499434017817385,0.558372778047587,0.583163240594461,0.572171610385382,6.49,9.24153112829663,0.760045029071292,0.479131954564351,5.69064143124136,0.581020376356302,2024-10-01,"Yes"
6984,"Arabica","Skim","None","Sustainable","Medium","Thin",0.351177785968391,0.605328059413301,0.515488860848188,0.614537919517868,4.49,6.76366987125948,0.600103418503669,0.692979764930526,5.16873067480085,0.59875000735967,2024-06-02,"Yes"
6985,"Robusta","Skim","Caramel","Paper","Small","Thin",0.958752443830978,0.501855270477503,0.380888421561275,0.120417730296476,3.75,5.63969601411372,-0.0321481666075669,0.696178646627787,1.45915565540033,0.963385286702896,2024-04-30,"No"
6985,"Robusta","Skim","Caramel","Paper","Small","Thin",NA,0.501855270477503,0.380888421561275,0.120417730296476,3.75,5.63969601411372,-0.0321481666075669,0.696178646627787,1.45915565540033,NA,2024-04-10,"No"
6986,"Arabica","Skim","Vanilla","Paper","Large","Smooth",0.205328377911881,0.907780063766446,0.536373373033265,0.77001251296592,6.49,9.87230600649491,0.595963970092452,0.670812057246714,7.78231254597621,NA,2024-10-06,"Yes"
6987,"Blend","Whole","None","Plastic","Medium","Thin",0.455306333930398,0.732517765459346,0.83848913562106,0.82278972894577,4.99,5.64177942788228,0.501669346002118,0.498773350094888,5.51463870512755,0.562647143687119,2024-07-12,"Yes"
6987,"Blend","Whole","None","Plastic","Medium","Thin",0.455306333930398,0.732517765459346,0.83848913562106,0.82278972894577,4.99,5.64177942788228,0.501669346002118,0.498773350094888,5.51463870512755,0.562647143687119,2024-06-23,"Yes"
6988,"Blend","Whole","Hazelnut","Glass","Large","Smooth",0.768421311742077,0.190834465899795,0.777903505128968,0.764722564540687,4.99,6.21582431253046,0.450043261978084,0.499619147823859,3.74994099391432,0.640303382714938,2024-07-13,"No"
6989,"Arabica","Whole","Vanilla","Glass","Large","Smooth",0.44458864298679,0.541533927144134,0.756832856209769,0.55309375047438,3.99,5.83018864272162,0.859337033820311,0.493449564841343,5.19283101470612,0.259608394105479,2024-05-03,"Yes"
6990,"Arabica","Skim","Vanilla","Plastic","Small","Thin",0.475551080123097,0.639113922025062,0.400307439368048,0.512982969151861,2,6.42784504778683,0.74991938929696,0.249596946484798,4.71685177206096,0.443117303537225,2024-01-03,"No"
6991,"Arabica","Whole","Hazelnut","Paper","Small","Thin",0.330551718666167,0.678063498261406,0.915434112319776,0.685876350212734,5.99,7.36061810213141,0.53051120180285,0.537078203271445,5.40705152247902,0.323909791081067,2024-09-04,"Yes"
6992,"Arabica","Skim","None","Plastic","Medium","Thin",0.412454973660105,0.527195835493043,0.398199573900779,0.76545657685652,6.99,9.82340574660338,0.323161470516251,0.120470493250925,5.43031205815063,0.628716488227949,2024-11-19,"No"
6993,"Arabica","Whole","Mocha","Glass","Small","Creamy",0.407013490620458,0.60923220378266,0.802453802628115,0.614739401784206,2,5.95492592593655,0.896399082031951,0.51597435724248,5.48237759590716,0.383713258519165,2024-01-18,"Yes"
6993,"Arabica","Whole","Mocha","Glass","Small","Creamy",0.407013490620458,NA,0.802453802628115,0.614739401784206,2,5.95492592593655,NA,0.51597435724248,5.48237759590716,NA,2024-01-17,"Yes"
6994,"Robusta","Whole","Mocha","Glass","Large","Creamy",0.8063310430297,0.326261283892647,0.910150327631351,0.725002911643415,5.99,7.89350833417848,0.865771911916652,0.560000168916861,4.95936904099026,0.572556269664729,2024-09-27,"Yes"
6995,"Arabica","Whole","None","Paper","Medium","Thin",0.406108449901385,0.506870395786052,0.782033685401148,0.662935115467357,2,5.29842380993068,0.28751085997855,0.481809511824671,3.43778353293946,0.573940041110743,2024-01-13,"No"
6995,"Arabica","Whole","None","Paper","Medium","Thin",0.406108449901385,0.506870395786052,0.782033685401148,0.662935115467357,2,5.29842380993068,0.28751085997855,0.481809511824671,3.43778353293946,0.573940041110743,2024-01-11,"No"
6996,"Arabica","Skim","None","Sustainable","Small","Smooth",0.473263300091129,0.767440712257057,0.406325980493324,0.840009128925951,6.49,7.98531612637453,0.657379467709937,0.439520240533212,6.40654148929397,NA,2024-10-26,"Yes"
6997,"Arabica","Skim","Caramel","Glass","Medium","Thin",0.222075367748054,0.743696110331161,0.671984452641187,0.284906774487778,6.99,8.66149076307192,0.760475573315042,0.526664460645519,6.09815146040492,0.505344920068682,2024-11-18,"Yes"
6997,"Arabica","Skim","Caramel","Glass","Medium","Thin",0.222075367748054,0.743696110331161,0.671984452641187,NA,6.99,8.66149076307192,0.760475573315042,0.526664460645519,6.09815146040492,0.505344920068682,2024-11-04,"Yes"
6998,"Arabica","Skim","Caramel","Paper","Medium","Thin",0.430867925326228,0.518323644404557,0.382086802116577,0.4235372314555,3,5.71262980997562,0.33353307440773,0.265051946051449,3.34227842257432,0.701377118452608,2024-02-20,"No"
6999,"Blend","Whole","None","Sustainable","Large","Thin",0.510098795744547,0.585470797477325,0.742434363108306,0.644106533727906,3.5,5.9144965801388,0.464837528978491,0.964213061064568,3.7685520346465,0.72361887209709,2024-03-04,"No"
7000,"Robusta","Skim","None","Sustainable","Large","Creamy",0.801222663287713,0.452808724353222,0.42715162184341,0.764469663205793,5.99,9.04458440211602,0.984811101105016,0.342083764651957,5.97164089923215,NA,2024-09-12,"Yes"
7001,"Blend","Plant-based",NA,"Sustainable","Small","Smooth",NA,0.864733727323921,0.368033388642709,0.272283977177308,5.99,8.23040269780904,0.765353410796623,0.512611070367987,6.51195374487641,0.355459994855781,2024-09-12,"Yes"
7002,"Robusta","Whole","Caramel","Sustainable","Small","Smooth",0.681642776989948,0.425574835625966,0.68400039851562,0.427697469223509,2,5.13612548494712,0.971248145970112,0.565413880515627,3.79286001305036,0.667993307256427,2024-01-08,"No"
7003,"Arabica","Whole","Caramel","Paper","Medium","Thin",0.487510378618864,0.510098097026243,0.595805932525815,0.472986622352684,5.49,7.79812545282766,0.266387599964809,0.82683958116979,4.20285688241046,0.453541003513197,2024-08-15,NA
7004,"Blend","Plant-based","Hazelnut","Paper","Large","Creamy",0.746686497226439,0.394253139023443,0.293204852447586,0.691348341959624,4.49,6.2196490704082,0.751354329645704,0.262804482164778,4.75692890096067,0.492007522756957,2024-06-05,NA
7005,"Arabica","Plant-based","Vanilla","Paper","Medium","Thin",0.567518201300907,0.58982007824302,0.383856883883804,0.673758631462503,5.49,7.08711098297499,0.478180457878184,0.431111534768376,4.83243062141226,0.424366789484629,2024-08-14,"Yes"
7006,"Blend","Plant-based","Vanilla","Glass","Small","Thin",NA,0.128515700895769,0.314906612973809,0.817761624170678,5.49,7.82132960832678,0.371844978653557,0.684842791097944,3.61982148866941,NA,2024-08-31,NA
7007,"Arabica","Whole","None","Glass","Large","Thin",0.397016615342268,0.707036081004519,0.560895313388509,0.665208236169027,4.99,5.05432651145384,0.581154188850137,0.59482020747251,4.88238590404569,NA,2024-07-15,"Yes"
7008,"Arabica","Skim","Vanilla","Plastic","Large","Thin",0.356193961682737,0.546358678527778,0.548506023165221,0.643831088581933,3,6.07872161176056,0.3048000114388,0.456548664730273,3.78690644105795,0.606852622953922,2024-02-27,"No"
7009,"Robusta","Skim","None","Sustainable","Medium","Smooth",0.659588465503546,0.709057703361618,0.619018615930232,0.744129250512357,4.99,6.76319277612492,0.707165751679782,0.457760382691272,6.12264711282622,0.346733438912727,2024-07-19,"Yes"
7010,"Robusta","Skim","None","Glass","Large","Smooth",0.792481078003425,0.551728599097872,0.558931466251023,0.986063751146954,6.49,7.14205901511014,0.416903951483139,0.514764727900099,4.41037244993,0.59367331014397,2024-10-15,"Yes"
7011,"Arabica","Plant-based","None","Paper","Medium","Smooth",0.423058196990041,0.714500161103692,0.36570630985975,0.376313355948366,4.49,5.03385886969045,0.880011690330693,0.546027326047026,5.16998352698626,0.464663487184952,2024-06-16,"Yes"
7012,"Blend","Plant-based","Mocha","Plastic","Medium","Smooth",0.462422862494808,0.717510171847786,0.417768849063574,0.675801422245934,6.49,8.14127245219424,0.682676430776814,0.397146771256796,5.95848512293846,0.369414180995937,2024-10-22,"Yes"
7013,"Blend","Skim","None","Plastic","Medium","Smooth",0.673108560865644,0.464298618151226,0.560554225025998,0.711262309545409,5.99,9.12003521062434,0.57998802263173,0.21296136066223,5.24309582937521,0.45692988826285,2024-09-18,"Yes"
7013,"Blend","Skim","None","Plastic","Medium","Smooth",NA,0.464298618151226,0.560554225025998,0.711262309545409,5.99,9.12003521062434,0.57998802263173,0.21296136066223,5.24309582937521,NA,2024-08-22,"Yes"
7014,"Blend","Plant-based","Caramel","Glass","Medium","Thin",0.492142160513223,0.243951713208856,0.350157007380307,0.557914202488961,4.49,6.41219112463295,0.211438064263166,0.337158886809742,3.2650138835697,0.773012515724243,2024-06-15,"No"
7015,"Arabica","Whole","Caramel","Plastic","Large","Smooth",0.315345183428539,0.626895287879448,0.71760287578287,0.842932728640783,4.99,6.28178197098896,0.718811201568074,0.463236914394948,5.94475149749452,0.461722312812376,2024-07-24,"Yes"
7016,"Arabica","Whole","Vanilla","Plastic","Medium","Smooth",0.35856126601899,0.38971839474132,0.618177889769689,0.522388663282518,5.99,9.59975769743323,0.60421445671817,0.469637612249421,5.21874079463768,0.371383767848386,2024-09-27,NA
7017,"Arabica","Whole","Caramel","Glass","Large","Smooth",0.483009157835518,0.36046980458741,0.809912869349238,0.295725196490054,3,6.5082730287686,0.795043246770923,0.422102647696087,4.04935871019249,0.731761049988936,2024-02-06,"No"
7018,"Blend","Skim","Caramel","Sustainable","Large","Creamy",0.455256677108782,0.882226210059568,0.432247596648638,0.319868585003892,3.75,5.55563109088689,1.20894792523601,0.708037529742313,6.53623649480941,0.28895817683999,2024-04-13,"Yes"
7019,"Blend","Whole","Mocha","Glass","Large","Smooth",0.578025007655162,0.591806186347169,0.786037112806509,0.440366760878917,3.5,5.87599816732109,0.652764025007179,0.835329068934184,3.99130602070279,0.465109296448633,2024-03-08,"No"
7020,"Blend","Plant-based","Vanilla","Plastic","Large","Thin",0.500111533001311,0.322450343566976,0.0988218567918751,0.628314839288699,3,5.77723725978285,0.479616849282331,0.420895939717114,2.74657145029488,0.901212329823846,2024-02-02,"No"
7021,"Arabica","Whole","Vanilla","Glass","Large","Thin",0.435245905173943,0.354692352131622,0.779927400751623,0.646998720325839,3.5,5.61898359470069,0.600082044821409,0.985450306653744,2.99583453723899,0.658530811152583,2024-03-05,"No"
7022,"Robusta","Skim","Hazelnut","Sustainable","Large","Smooth",0.626194233756163,0.824416206713011,0.534545047397079,0.728721884247886,6.49,7.36667291377671,0.655090115509507,0.779782955854344,5.9700951755675,0.518495485348191,2024-10-25,"Yes"
7022,"Robusta","Skim","Hazelnut","Sustainable","Large","Smooth",NA,0.824416206713011,0.534545047397079,0.728721884247886,6.49,7.36667291377671,0.655090115509507,0.779782955854344,NA,0.518495485348191,2024-10-13,"Yes"
7023,"Arabica","Whole","Hazelnut","Paper","Large","Thin",0.268197460617343,0.396925106438352,0.608113516250283,0.375545989330374,5.99,8.82408306538127,0.662859400258569,0.632785346767574,4.55222454013484,0.534215451031375,2024-09-15,"No"
7023,"Arabica","Whole","Hazelnut","Paper","Large","Thin",0.268197460617343,NA,0.608113516250283,0.375545989330374,5.99,8.82408306538127,0.662859400258569,0.632785346767574,4.55222454013484,0.534215451031375,2024-09-05,"No"
7024,"Arabica","Plant-based","None","Paper","Small","Thin",0.317126433242677,0.655350558686261,0.317045911194315,0.58893536009017,3,6.91682894295081,0.596321298870283,0.311619394494464,4.90193625520468,0.594944870919459,2024-02-24,"No"
7025,"Arabica","Plant-based","Caramel","Sustainable","Medium","Thin",0.507497497871543,0.411231924285624,0.212743884660071,0.778251243800043,6.49,7.15385544439778,0.265174651076043,0.665038696173445,3.38979352866314,0.669109417644147,2024-10-23,"No"
7026,"Blend","Plant-based","Hazelnut","Plastic","Large","Creamy",0.426815626655995,0.465063781879679,0.346553834398661,0.673392323563566,4.49,5.27885766141117,1.05341403457276,0.627929216042177,5.05232377630075,0.630833800044199,2024-06-18,"Yes"
7027,"Robusta","Plant-based","Caramel","Plastic","Small","Thin",0.810588854735823,0.553548143299712,0.460699182667867,0.317251333818905,3,6.68724832031876,0.343365554389826,0.737080158909851,2.92981350111787,0.792885176728325,2024-02-28,"No"
7028,"Robusta","Plant-based","Vanilla","Paper","Medium","Smooth",0.883313388208897,0.49605461620626,0.302610854968217,0.704026499551734,5.49,7.53100074501708,0.519855809042796,0.613093125263807,NA,0.432677268762023,2024-08-02,NA
7029,"Arabica","Plant-based","None","Plastic","Medium","Thin",0.445160820215808,0.751935289545288,0.315849010335069,0.244545144322,3.99,6.78570185648277,0.57488647792473,0.291691705367115,5.40638901996763,0.390183883951369,2024-05-14,"Yes"
7030,"Robusta","Whole","None","Plastic","Large","Creamy",0.940687427189166,0.553908570715535,0.670718680954764,0.920870389048264,5.99,7.46802605851553,0.854067281579389,0.359418926259759,5.51220524010388,0.714270699042432,2024-09-21,"Yes"
7030,"Robusta","Whole","None","Plastic","Large","Creamy",0.940687427189166,0.553908570715535,0.670718680954764,0.920870389048264,5.99,NA,0.854067281579389,0.359418926259759,5.51220524010388,0.714270699042432,2024-09-19,"Yes"
7031,"Robusta","Skim","Vanilla","Plastic","Large","Thin",0.875974721321346,0.225967934997829,0.416169550590981,0.831971082936635,6.49,8.71224625245668,0.00878625725261456,0.801287358531289,2.69922485343207,0.755509723750309,2024-10-23,"No"
7032,"Arabica","Skim","Hazelnut","Glass","Large","Smooth",0.313675947506669,0.662387793180108,0.64753182351561,0.936311426972364,6.99,8.45171529031359,0.955176967587842,0.413875959663196,6.75935739681649,0.479758869001107,2024-11-19,NA
7032,"Arabica","Skim","Hazelnut","Glass","Large","Smooth",0.313675947506669,0.662387793180108,0.64753182351561,0.936311426972364,6.99,8.45171529031359,0.955176967587842,0.413875959663196,6.75935739681649,NA,2024-11-06,NA
7033,"Robusta","Plant-based","Vanilla","Sustainable","Large","Thin",0.798758094661689,0.499994075914995,0.211005594108453,0.482380546015195,6.49,7.9199156940449,0.294767189150353,0.316793323214932,3.71523331469806,0.558772735227428,2024-10-21,NA
7034,"Robusta","Plant-based","Mocha","Plastic","Large","Creamy",0.630229775560777,0.489303178559916,0.256606657223761,0.816617997098072,5.99,9.84357247711159,0.787844500077982,0.624485603435338,5.78633572808093,0.438698596208225,2024-09-21,"Yes"
7035,"Robusta","Skim","None","Plastic","Large","Smooth",NA,0.247694963079008,0.52753730178388,0.455968597727327,5.49,7.12678695982322,0.579210841324749,0.5875658583883,3.70457939529379,0.584618757284596,2024-08-03,"No"
7036,"Robusta","Whole","Caramel","Paper","Small","Smooth",0.688071172339866,0.421264738329398,0.743318902235274,0.318405980947434,3.75,5.03274251148105,0.522113124892041,0.998631283572916,2.46812039001725,0.910757088850247,2024-04-16,"No"
7037,"Arabica","Skim","None","Plastic","Small","Creamy",0.332918177475463,0.796350480691378,0.585975887322952,0.49099563473361,5.49,9.79589879559353,1.29732619696128,0.525955466787231,8.75733927653778,0.112155848784646,2024-08-26,"Yes"
7038,"Robusta","Whole","Caramel","Paper","Small","Creamy",0.749811721250716,0.213538525685906,0.906659235911943,0.479899800567723,3.99,6.85241143964231,0.897593523012823,0.532746915066142,4.8219682706402,0.69704605680908,2024-05-08,NA
7039,"Robusta","Skim","Hazelnut","Glass","Medium","Thin",0.868963057069961,0.750306589185865,0.509446921769332,1,4.99,6.00100970454514,0.067000547511192,0.821060181630134,4.29643578759011,0.509251855232603,2024-07-11,NA
7040,"Blend","Plant-based","Mocha","Plastic","Small","Creamy",0.669259764381757,0.474204174258011,0.284865409791101,0.852783505453971,5.99,8.99515010742471,0.827108728917112,0.633549095268503,5.467206623442,0.411618918894388,2024-09-29,NA
7041,"Arabica","Skim","Hazelnut","Paper","Large","Smooth",0.43447482261273,0.629658664641995,0.483667274083161,0.471494234599478,4.49,5.24661608738825,0.747001771095941,0.177306056434601,5.20144195388658,NA,2024-06-24,"Yes"
7042,"Arabica","Skim","None","Plastic","Large","Creamy",0.322149643772035,0.826582987346791,0.415187492055722,0.39094368652162,5.99,8.00611783424392,1.00895681487781,0.330853622625793,7.25520699952551,0.259846368232555,2024-09-06,"Yes"
7043,"Robusta","Skim","Caramel","Sustainable","Medium","Smooth",0.6801565988773,0.589160742466705,0.480228546849915,0.610788501892592,3.99,5.22367809806019,0.515297075022034,0.322763540513634,4.61365654972397,0.540384819021945,2024-05-30,"No"
7044,"Arabica","Skim","Vanilla","Paper","Small","Thin",0.118119041032394,0.687145077330758,0.407521355946493,0.498040050458223,5.99,8.72683658380993,0.685856290621759,0.131386371100523,6.24339332666583,NA,2024-09-06,"Yes"
7045,"Arabica","Plant-based","Vanilla","Plastic","Small","Smooth",0.465109289526391,0.47383892968374,0.303521456250885,0.920111302880125,5.49,9.47059623734094,0.91294734443828,0.849848464889675,6.05981953663672,0.314253142978778,2024-08-30,"Yes"
7046,"Robusta","Whole","None","Glass","Small","Smooth",0.741351414588753,0.452149776683689,0.746930695216387,0.472158756209285,4.49,5.83529030904174,0.764197457332332,0.378529429360929,4.44641879298411,0.563560542888136,2024-06-22,"No"
7047,"Blend","Plant-based","Vanilla","Glass","Medium","Smooth",0.44623138057956,0.382510920337885,0.0870402342745762,0.959808843768814,6.99,7.39450027700514,0.899242798164987,0.316825570809127,4.80873412661631,0.634521689928526,2024-11-20,"No"
7048,"Arabica","Whole","Mocha","Paper","Small","Creamy",0.364133263091654,0.663938858980209,0.683565008976054,0.36581503797518,4.99,5.16533572413027,0.988286169638064,0.71830156164084,5.64356069991334,0.517792645347573,2024-07-29,"No"
7049,"Arabica","Skim","Vanilla","Sustainable","Small","Smooth",0.305982896061144,0.598841300794547,0.56760147720709,0.857072132516566,6.99,7.91832870640792,0.659377165693241,0.534405488658662,5.83180196910723,0.433494303984293,2024-11-16,"Yes"
7050,"Robusta","Skim","Hazelnut","Paper","Medium","Thin",0.647785364269649,0.361107226934452,0.438032043536952,0.374513227074714,5.99,8.21195319015533,0.412778225954332,0.49315122041372,3.4572236681333,0.57767922379722,2024-09-13,"No"
7051,"Arabica","Plant-based","Mocha","Plastic","Small","Creamy",0.34870017654585,0.295358184262978,0.253786045971589,0.878128645577192,4.99,5.01266262354329,0.954611931286731,0.0596020234678164,5.13185741254566,0.410034005685703,2024-07-28,"No"
7052,"Robusta","Whole","Vanilla","Glass","Large","Smooth",NA,0.396852476006343,0.81505121320437,0.466154082157619,2,6.08432115381584,0.412972368205694,0.522249189642426,3.16840857125855,0.647925488421231,2024-01-16,"No"
7053,"Robusta","Plant-based","Caramel","Plastic","Large","Smooth",0.736117624466602,0.796599730538663,0.279987016898318,0.595062339464682,4.49,6.71811481611803,0.781493722078901,0.547145861743169,5.89233161307435,0.330822751714852,2024-06-14,"Yes"
7054,"Arabica","Skim","Hazelnut","Glass","Medium","Thin",0.511371756438575,0.453226296169168,0.344022279670865,0.721502230701521,6.49,8.3631873675622,0.725373777418338,0.495714734521941,4.60519202404302,0.658092901697739,2024-10-09,"No"
7055,"Arabica","Whole","None","Plastic","Small","Creamy",0.326912748631035,0.710514338106363,0.761649860771864,0.802986614158584,5.49,7.14541565510444,1.08770779873119,0.793206763198274,7.2024895732124,0.262108906475185,2024-08-20,"Yes"
7056,"Arabica","Whole",NA,"Sustainable","Medium","Creamy",0.409804494257138,0.733582194824048,0.680504304909033,0.432388867587993,3.75,6.07569780480117,1.15230601727871,0.492321534247309,NA,0.40309694887041,2024-04-06,"Yes"
7056,"Arabica","Whole",NA,"Sustainable","Medium","Creamy",0.409804494257138,0.733582194824048,0.680504304909033,0.432388867587993,3.75,6.07569780480117,1.15230601727871,0.492321534247309,NA,0.40309694887041,2024-03-07,"Yes"
7057,"Arabica","Skim","Hazelnut","Glass","Medium","Smooth",NA,0.268528134401045,0.457060598216567,0.793221951003885,5.49,8.82467436674051,0.512869367327252,0.308870081967038,5.27087207669352,0.488158571916258,2024-08-14,"Yes"
7058,"Arabica","Whole","None","Sustainable","Small","Smooth",0.532549369366621,0.347231947827662,0.894437974810917,0.696575044858708,6.49,8.3677439740859,0.517361298966451,0.470127349254551,4.89263501348529,0.481980299420002,2024-10-22,"Yes"
7059,"Robusta","Whole","Vanilla","Sustainable","Large","Thin",0.886810639663969,0.338646150070041,0.630030706520252,0.263681272135606,3.5,6.20992256887257,0.348573534874661,0.832967436599284,2.18494592530933,0.832823487951286,2024-03-15,"No"
7059,"Robusta","Whole","Vanilla","Sustainable","Large","Thin",0.886810639663969,0.338646150070041,0.630030706520252,0.263681272135606,3.5,NA,NA,0.832967436599284,2.18494592530933,0.832823487951286,2024-02-24,"No"
7060,"Arabica","Skim","Hazelnut","Sustainable","Medium","Smooth",0.413059819240038,0.506857631496552,0.471429730692768,0.771084425819983,6.49,9.25152625795454,0.624950061456233,0.796496373224278,5.41645504450001,0.354172025972806,2024-10-21,NA
7061,"Blend","Whole","Vanilla","Glass","Small","Creamy",0.522620131117312,0.73264701617835,0.783562211488831,0.603623840808231,6.49,7.65394490468316,1.05273450991129,0.307914834199203,6.95212378241305,0.171461416243128,2024-10-02,"Yes"
7061,"Blend","Whole","Vanilla","Glass","Small","Creamy",0.522620131117312,0.73264701617835,0.783562211488831,0.603623840808231,6.49,7.65394490468316,1.05273450991129,0.307914834199203,6.95212378241305,0.171461416243128,2024-09-21,"Yes"
7062,"Arabica","Plant-based","Caramel","Paper","Large","Smooth",0.648633611563367,0.418874898025293,0.244834306894772,0.636158945485713,3.5,6.59157170588151,0.804822455854263,0.724033870734871,3.66568024831768,0.755796274628468,2024-03-24,"No"
7063,"Arabica","Whole","None","Plastic","Medium","Creamy",0.483021827204005,0.622757191368458,0.640514304442831,0.515399594839394,6.49,7.45917434478179,1.2028771705322,0.56912208672187,6.1681445010597,0.462274905459851,2024-10-08,"Yes"
7064,"Robusta","Whole",NA,"Plastic","Small","Smooth",0.716734208950886,0.43399947020031,0.770614041663406,0.593100161647985,6.49,8.9709025893826,0.51897214420509,0.531061858849664,4.70440277358081,0.469103394964916,2024-10-09,"Yes"
7065,"Blend","Whole","Vanilla","Glass","Large","Smooth",0.561890605872285,0.587233675039422,0.956149536164733,0.735924286340514,6.99,8.96246800455265,0.658675359232351,0.564273591268541,5.85076760064136,0.373930166697718,2024-11-10,"Yes"
7066,"Arabica","Plant-based","Hazelnut","Plastic","Small","Thin",0.350088318285296,0.651847616928359,0.182588951988798,0.550305397203491,2,6.98632688447833,0.712547972885567,0.968109842148202,4.26328555357857,0.450468031118068,2024-01-27,"No"
7066,"Arabica","Plant-based","Hazelnut","Plastic","Small","Thin",0.350088318285296,0.651847616928359,0.182588951988798,NA,2,6.98632688447833,0.712547972885567,NA,4.26328555357857,0.450468031118068,2024-01-14,"No"
7067,"Arabica","Whole","Caramel","Sustainable","Medium","Creamy",0.304056750863091,0.798925041504149,0.783137631740162,0.555086826765344,3,5.51789490738884,1.40604909093362,0.547011708550666,NA,0.220177693805041,2024-02-20,"Yes"
7068,"Blend","Skim","Caramel","Plastic","Large","Thin",0.692454193021096,0.323422003806412,0.376997360640406,0.0998427652532934,4.49,6.94418322853744,0.604918922969482,0.288523136401249,3.54950132216589,0.443899569878934,2024-06-20,"No"
7069,"Blend","Skim","Vanilla","Plastic","Medium","Creamy",0.691411451433737,0.611369750689408,0.636721636452109,0.63570255299261,3.5,5.8484824122861,1.1193923548611,0.37087477637936,5.45485666027825,0.548676295065726,2024-03-23,NA
7070,"Arabica","Plant-based","None","Paper","Small","Thin",0.438278936815277,0.912851636527456,0.352426092294041,0.669883872084857,2,6.26919475477189,0.575407443875876,0.318753278974046,5.97443201649385,0.414712268971324,2024-01-27,"Yes"
